0000420151;;;;;;;;;;PARAL DIANT FAN 125 08 CZ MET;;;;;;;;;PC;4,00000;R$ 14,32;0,00000;R$ 0,00;0,00000;R$ 0,00;2,00000;R$ 18,70;2,00000;4,00000;R$ 14,32;0,00000;R$ 0,00;2,00000;;;2;3,58
0000420176;;;;;;;;;;TAMPA LAT YES 125 VM PINT 7210001;;;;;;;;;PC;6,00000;R$ 216,30;0,00000;R$ 0,00;0,00000;R$ 0,00;5,00000;R$ 501,64;1,00000;6,00000;R$ 216,30;0,00000;R$ 0,00;1,00000;;;1;36,05
0000421940;;;;;;;;;;PARAL DIANT TWISTER 01/02 VM S/S;;;;;;;;;PC;8,00000;R$ 154,16;0,00000;R$ 0,00;0,00000;R$ 0,00;3,00000;R$ 140,21;5,00000;8,00000;R$ 154,16;0,00000;R$ 0,00;5,00000;;;5;19,27
00004251;;;;;;;;;;ARO VIPER MOTARD 300X17 PT;;;;;;;;;PC;2,00000;R$ 133,16;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;2,00000;2,00000;R$ 133,16;0,00000;R$ 0,00;2,00000;;;2;66,58
00004281;;;;;;;;;;KIT RELACAO XTZ 125 02/12;;;;;;;;;UN;30,00000;R$ 780,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;30,00000;30,00000;R$ 780,00;0,00000;R$ 0,00;30,00000;;;30;26,00
00004328;;;;;;;;;;PARAL DIANT CB 300R 12 BC;;;;;;;;;PC;4,00000;R$ 71,84;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;4,00000;4,00000;R$ 71,84;0,00000;R$ 0,00;4,00000;;;4;17,96
00004338;;;;;;;;;;CARENAGEM FAROL TIT 150 11/12 PT;;;;;;;;;UN;10,00000;R$ 155,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 155,00;0,00000;R$ 0,00;10,00000;;;10;15,50
00004357;;;;;;;;;;RABETA TWISTER 08 PR;;;;;;;;;UN;2,00000;R$ 77,22;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;2,00000;2,00000;R$ 77,22;0,00000;R$ 0,00;2,00000;;;2;38,61
00004358;;;;;;;;;;CARENAGEM FAROL BROSS 150 09/12 PT;;;;;;;;;UN;20,00000;R$ 232,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 232,00;0,00000;R$ 0,00;20,00000;;;20;11,60
00004359;;;;;;;;;;CARENAGEM FAROL CB 300R 09/12 VM;;;;;;;;;UN;5,00000;R$ 107,90;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;5,00000;5,00000;R$ 107,90;0,00000;R$ 0,00;5,00000;;;5;21,58
00004361;;;;;;;;;;CARENAGEM FAROL CB 300 R 09/11 AM;;;;;;;;;UN;2,00000;R$ 43,16;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;2,00000;2,00000;R$ 43,16;0,00000;R$ 0,00;2,00000;;;2;21,58
00004364;;;;;;;;;;CARENAGEM FAROL CB 300R 12 BC;;;;;;;;;UN;2,00000;R$ 43,16;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;2,00000;2,00000;R$ 43,16;0,00000;R$ 0,00;2,00000;;;2;21,58
00004366;;;;;;;;;;BLOCO OTICO COMPATIVEL TITAN 125 2000 KS/ES/FAN 125 NAO ORIG;;;;;;;;;PC;500,00000;R$ 1535,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;500,00000;500,00000;R$ 1535,00;0,00000;R$ 0,00;500,00000;;;500;3,07
00004370;;;;;;;;;;BLOCO OTICO COMPATIVEL TODAY/TITAN ATE 99;;;;;;;;;PC;200,00000;R$ 652,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;200,00000;200,00000;R$ 652,00;0,00000;R$ 0,00;200,00000;;;200;3,26
0000437030;;;;;;;;;;PATIM FREIO T CBX 200/NX350 DF126;;;;;;;;;PC;120,00000;R$ 824,70;0,00000;R$ 0,00;0,00000;R$ 0,00;106,00000;R$ 1248,62;14,00000;120,00000;R$ 824,70;0,00000;R$ 0,00;14,00000;;;14;6,87
00004504;;;;;;;;;;CAPACETE F-21 US NAVY ROSA/GRAFITE 56;;;;;;;;;UN;4,00000;R$ 409,95;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;4,00000;4,00000;R$ 409,95;0,00000;R$ 0,00;4,00000;;;4;102,49
00004506;;;;;;;;;;CAPACETE F-21 US NAVY ROSA/GRAFITE 58;;;;;;;;;UN;1,00000;R$ 102,49;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;1,00000;1,00000;R$ 102,49;0,00000;R$ 0,00;1,00000;;;1;102,49
00004532;;;;;;;;;;OLEO ATF 1L;;;;;;;;;UN;50,00000;R$ 7487,50;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;50,00000;50,00000;R$ 7487,50;0,00000;R$ 0,00;50,00000;;;50;149,75
00004665;;;;;;;;;;KIT PISTAO C/ANEL C100 BIZ/DREAM 025;;;;;;;;;UN;2,00000;R$ 86,04;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;2,00000;2,00000;R$ 86,04;0,00000;R$ 0,00;2,00000;;;2;43,02
00004671;;;;;;;;;;KIT PISTAO C/ANEL C100 BIZ/DREAM STD;;;;;;;;;UN;2,00000;R$ 86,04;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;2,00000;2,00000;R$ 86,04;0,00000;R$ 0,00;2,00000;;;2;43,02
